,person,gender,age,income,age_segment,income_segment
65912,68081ac19eae44ba99b47c8e1d4161a4,F,42.0,56000.0,Middle Age,Medium Income
65963,e15b25ab55b1440caab573be8e8c5afc,Unknown,55.0,64000.0,Middle Age,Medium Income
66404,f0aba2cbde6042bf8b46ed5478aa724b,Unknown,55.0,64000.0,Middle Age,Medium Income
67055,0e84f26096b14faa9ee343d703681c38,Unknown,55.0,64000.0,Middle Age,Medium Income
67185,9a16df07c9f34c37ad8fe4f3f59b8c94,F,57.0,78000.0,Middle Age,Medium Income
67236,217c3e3cb05b41509d1d7d362e01b7e7,M,64.0,49000.0,Senior,Low Income
67815,64c7b16c67474a048f835ee40800ff2f,M,61.0,77000.0,Senior,Medium Income
68465,1845602260c648c8a308952233f249a1,M,54.0,82000.0,Middle Age,High Income
68571,5e0a634cd188466e9def2ac76632dc2b,M,22.0,48000.0,Young,Low Income
68712,13c47585aa254c2c99abbf1fae4cac33,Unknown,55.0,64000.0,Middle Age,Medium Income
68901,75b430097f4c409a8236d49ddfe5117b,F,55.0,87000.0,Middle Age,High Income
68984,f6c824b675514f3faafa162df87a1f71,M,62.0,90000.0,Senior,High Income
69115,5dcf30e72a5540edbf29df82b6e35d37,Unknown,55.0,64000.0,Middle Age,Medium Income
69234,0cf6244daee84b73afb0c96ff4ad3454,M,73.0,59000.0,Senior,Medium Income
69245,1cb3a1e696f3495795deb0a17c07d869,M,69.0,92000.0,Senior,High Income
69351,4d15a2a5ac134c58971b910b859bec24,M,34.0,41000.0,Young,Low Income
69477,c6e579c6821c41d1a7a6a9cf936e91bb,F,72.0,35000.0,Senior,Low Income
69501,720d1757d1d8444294aea1f0b05cf3fc,F,20.0,47000.0,Young,Low Income
69597,84df7379c5ef440c95487180a6901ee6,F,77.0,63000.0,Senior,Medium Income
69733,239c9131068f4e2fa79e384726827bd9,F,62.0,69000.0,Senior,Medium Income
69742,1ab5e1d8f3fa4588af94253e2a09520f,F,85.0,87000.0,Senior,High Income
69961,d0227d0bb2b147dd877d1a373226537b,F,28.0,59000.0,Young,Medium Income
70071,a2e8109f29994fe7b50bac2a04c7059e,F,44.0,74000.0,Middle Age,Medium Income
70132,06647904f5c84f299ec20efa1cf923f4,M,73.0,57000.0,Senior,Medium Income
70275,f9a7e07a2ff640d8a0838cb5c325554c,M,69.0,66000.0,Senior,Medium Income
70387,5a5657e28a384f17a4cfae36852e2abe,F,59.0,79000.0,Middle Age,Medium Income
70704,254d56f6bfe74a61b256b17fbfd15fca,M,48.0,43000.0,Middle Age,Low Income
71360,3491cc10ee534ae49555eb277bc5df1c,Unknown,55.0,64000.0,Middle Age,Medium Income
71394,b538b9bb43394a46b64a582ace540ff0,F,67.0,61000.0,Senior,Medium Income
71431,c72ba22360484ab3b29e7a8620b86fdb,M,70.0,37000.0,Senior,Low Income
71641,84ad9c0237b24550b36491ab21cfdf7d,M,46.0,50000.0,Middle Age,Medium Income
71678,ca4366c6d69f4ff8b4eaea6422ae9b97,F,63.0,65000.0,Senior,Medium Income
71693,ecb763b18df94c83b2bd65ae4e7d8b4e,M,59.0,58000.0,Middle Age,Medium Income
71742,596e79d7f6734196acb386c83f768e04,M,25.0,37000.0,Young,Low Income
71876,fddb2e3ed30542c6990f5d5a5e04010f,F,54.0,102000.0,Middle Age,High Income
71966,641906bd7aae4b78b083928043c26ff8,M,77.0,40000.0,Senior,Low Income
72094,65f238eb5d1745729cc0d839e8409756,F,53.0,94000.0,Middle Age,High Income
72116,912cd8d71f864bc8927ca1ff4a7a800f,M,21.0,47000.0,Young,Low Income
72368,e5601de574ec498f9a978903cf7b831f,M,37.0,66000.0,Middle Age,Medium Income
72767,b44607ee72914bc0adf33a2b9c8488c2,M,67.0,77000.0,Senior,Medium Income
72841,9f9aedfb14614efeb837506465b293c0,M,61.0,106000.0,Senior,High Income
72872,1277b08cb40e4abd8cf9d78519e82a56,M,19.0,55000.0,Young,Medium Income
72873,dc9be5a796834821a41aaa2393e5a8d9,F,45.0,61000.0,Middle Age,Medium Income
73498,814cc407a8c848f3a5e81d786ed6d356,M,31.0,34000.0,Young,Low Income
73643,9309298c2fd44fd68cc7d0eb1475e909,M,24.0,65000.0,Young,Medium Income
73783,8dadd4f054dd4b57a445e8439956ee67,M,59.0,75000.0,Middle Age,Medium Income
74312,9da33731c69f4d838d8dacc2f041d538,Unknown,55.0,64000.0,Middle Age,Medium Income
74371,7755e54d9154452dadfa55e74f9bbaae,M,71.0,36000.0,Senior,Low Income
74561,dc4906f1e1a0416cb955689ba144a59b,M,56.0,49000.0,Middle Age,Low Income
74649,e6e28281b3da4ea787711b0b45c8b0d8,F,67.0,34000.0,Senior,Low Income
75254,0b506f0a7c814c5f8bddd0634f9fa90c,M,69.0,77000.0,Senior,Medium Income
75337,08fd4c97526a46b58919a0d48ec65434,F,49.0,71000.0,Middle Age,Medium Income
75380,7529b345609843b18d2cdd10ab4c0a8e,F,54.0,36000.0,Middle Age,Low Income
75411,b973a98befba4c57be97d63c5f07cb12,F,43.0,33000.0,Middle Age,Low Income
75467,933cde0823514ddcbf9b4b3ef68ad270,M,56.0,106000.0,Middle Age,High Income
75472,87f97b3f87604c3b8671e86091b755dc,Unknown,55.0,64000.0,Middle Age,Medium Income
75802,aacf19731906456ea5347f15787e6771,F,56.0,94000.0,Middle Age,High Income
75966,38eda181869f4bf195ae5c9dd759050d,M,34.0,66000.0,Young,Medium Income
76195,0ec30c57402945a6af2418582bf2c570,F,41.0,67000.0,Middle Age,Medium Income
76221,7f57df80b1574599b86df7c54f937cfc,F,61.0,33000.0,Senior,Low Income
76553,d210546d39034722ae351b45b0b56d25,M,73.0,43000.0,Senior,Low Income
76689,776f4d3d73e44a2cb6be31ac6940ff51,M,53.0,69000.0,Middle Age,Medium Income
76733,9f87368b6d19434780c51ba9b45334e8,O,77.0,92000.0,Senior,High Income
76764,95f37a4a6f8b4bf6b9f91d62db4457dc,F,56.0,38000.0,Middle Age,Low Income
76993,3332985e282b4de49efb1becced8d9cb,F,53.0,53000.0,Middle Age,Medium Income
77228,3bd5ba038a5c46cc94e8cd5e5739c967,M,55.0,65000.0,Middle Age,Medium Income
78109,fecbf0774931488781713494b726a121,F,65.0,51000.0,Senior,Medium Income
78451,7a7814117ff74dc797131e9d24287b72,Unknown,55.0,64000.0,Middle Age,Medium Income
79346,31143749023b4c86a17f2842eeb42232,F,80.0,72000.0,Senior,Medium Income
79777,38feae8a6b564476977e348198ed57b5,M,41.0,63000.0,Middle Age,Medium Income
79814,c0e2e69203af40dfb1322e8cc82d8570,F,82.0,87000.0,Senior,High Income
80614,3f3494f3234e4206a279662bef81fe85,F,61.0,60000.0,Senior,Medium Income
80691,1d62e4d00ea746fb9db2ce3a38f4794b,Unknown,55.0,64000.0,Middle Age,Medium Income
81008,35e187f77aed4f54824dce156b7d7a6e,Unknown,55.0,64000.0,Middle Age,Medium Income
81144,bb96405dddda4e9caf4461b6e990f39f,F,56.0,74000.0,Middle Age,Medium Income
81158,ceb8c08d84884b8481edda3d1b369506,M,57.0,67000.0,Middle Age,Medium Income
81631,e999c4985c4347cdae42c5097959093f,F,48.0,38000.0,Middle Age,Low Income
81685,ebeeab6d91b9432ea332d8256c6ba343,M,58.0,95000.0,Middle Age,High Income
81778,392bd914245349489e4972fb7e4ce86d,Unknown,55.0,64000.0,Middle Age,Medium Income
81948,5c98968403e94c7e8aa98086655554bf,M,83.0,60000.0,Senior,Medium Income
82318,d957b9bd21fd4cacb39aab4b2834704b,F,82.0,84000.0,Senior,High Income
82372,231f39abf1c14080916f5f81856f7d05,M,20.0,45000.0,Young,Low Income
82387,ee63c39ac43f44a28eca41ceab867c1d,M,58.0,59000.0,Middle Age,Medium Income
82859,4af072ea19dd4d87be88f04be942a4d5,F,54.0,110000.0,Middle Age,High Income
82862,0cb948aa329f4902afa2e3f19af6dec9,M,26.0,42000.0,Young,Low Income
82997,af0f75bb0af844138d6380c4bea49468,Unknown,55.0,64000.0,Middle Age,Medium Income
83025,534adfdce3b64611953a0579c9a18844,F,67.0,41000.0,Senior,Low Income
83058,838772a672304524a86cf9b465b9bd5d,M,52.0,84000.0,Middle Age,High Income
83121,d1f3cc62def540c8951561f6da22e88a,M,63.0,61000.0,Senior,Medium Income
83156,c76de177a43649d5a5339991ec5166be,M,54.0,62000.0,Middle Age,Medium Income
83230,b6aa40b2d89c487aa5ccf9029ecbaea4,F,54.0,51000.0,Middle Age,Medium Income
83304,46f14dabab414aadaf119bc1e633ea3e,M,77.0,65000.0,Senior,Medium Income
83646,1ec7a24b1f7e40fa87897299d839aa3e,M,27.0,47000.0,Young,Low Income
83684,3fd0feaf8a5344d1a17be1707205814b,M,68.0,100000.0,Senior,High Income
83929,c09601de4f0e402ba6b6bf6d11106e6d,F,70.0,82000.0,Senior,High Income
84515,c3c2c289b3f94ed496e6c6b7d3b788de,M,43.0,67000.0,Middle Age,Medium Income
84530,728f60168a004d65bfd2dfd5f8f8ccd8,Unknown,55.0,64000.0,Middle Age,Medium Income
84762,20a6deffb59145a181e9640ed2b2c228,M,27.0,61000.0,Young,Medium Income
84805,b4ff5422b22542c2942affb8d357db68,Unknown,55.0,64000.0,Middle Age,Medium Income
84954,62038fa656a0440db62f4c4c38e69a93,Unknown,55.0,64000.0,Middle Age,Medium Income
85267,966e06d3aa76471792590bb78131e586,M,44.0,69000.0,Middle Age,Medium Income
85273,86fe51a6a415402f879ce912fc678f1e,M,54.0,69000.0,Middle Age,Medium Income
85535,4ba9515c05534f1b8852c0e5cd7c0ef9,M,62.0,104000.0,Senior,High Income
85708,735f456dacaa4734a3862d099d26c683,F,85.0,80000.0,Senior,High Income
85723,95f5953809514c02b1b42b623b2f1fd9,M,67.0,74000.0,Senior,Medium Income
85747,b03860a74ca14828b25aef71ae8ac3b0,M,61.0,53000.0,Senior,Medium Income
85765,57accabdb8df429d983a7ac0ddd50892,F,99.0,85000.0,Senior,High Income
85961,d11c5393ef3642b1b7a458ac7dc14aa8,M,82.0,34000.0,Senior,Low Income
86148,0cfff5bcbc2c4da8b633fb7b06593625,M,57.0,53000.0,Middle Age,Medium Income
86325,d95c38564046425b85ba31737bae897d,M,51.0,74000.0,Middle Age,Medium Income
86375,ea31b3310cbd45b991d473514fcb7e84,M,21.0,45000.0,Young,Low Income
86470,5b4191f947974c44859ef4b205d3f3e0,M,47.0,60000.0,Middle Age,Medium Income
86694,f1e6602cc124490b93a60bb7f5550fd9,M,69.0,54000.0,Senior,Medium Income
86832,43da96fd377b468d81bf13f425a07164,M,75.0,56000.0,Senior,Medium Income
86855,8baf3fe198744005b9b86f7fa9e98785,Unknown,55.0,64000.0,Middle Age,Medium Income
86859,33b819edf834414bb9097a9b33004389,Unknown,55.0,64000.0,Middle Age,Medium Income
87204,a200b438d32b4faa98f2b914b1ba7937,F,64.0,34000.0,Senior,Low Income
87232,8087bee1c6164205804a1e5459138752,F,48.0,82000.0,Middle Age,High Income
87432,7ed6855e376d43b4b1541c91fefaf427,M,45.0,57000.0,Middle Age,Medium Income
87472,0a5ecb5b15fa464b8a2f1cb3bcba284c,Unknown,55.0,64000.0,Middle Age,Medium Income
87504,41e4610d1aa74853b2d590e321699b1c,F,71.0,89000.0,Senior,High Income
87597,2d681721c6b44e99b8f9b2bde904e1a5,F,30.0,34000.0,Young,Low Income
87638,6f736bd23374450cb7180d5a570b53a4,M,45.0,58000.0,Middle Age,Medium Income
87836,922e38dbc17344eb94c7cd0cd3ae8dcc,M,59.0,58000.0,Middle Age,Medium Income
88000,65bb0e2b7efa45c8b1d80fcdf2a862aa,F,67.0,57000.0,Senior,Medium Income
88314,285dce542f474db69e1217f094161a9f,M,39.0,54000.0,Middle Age,Medium Income
88318,2e9660f6e83b49bbb9d533b9317359c4,M,42.0,38000.0,Middle Age,Low Income
88484,05b1e22c61c849c4bddd497795f2ac37,M,57.0,111000.0,Middle Age,High Income
88614,08081f80dad246c29d7ef266ff3f4765,F,87.0,89000.0,Senior,High Income
88643,3557bf585abc4baab8c51d3dba48d3fa,M,46.0,63000.0,Middle Age,Medium Income
88796,ae4e5d8d13d74a2eba8ed2d049c1a0c1,F,28.0,54000.0,Young,Medium Income
88866,0f5cb923d0a74415aca9ce5dd0c60e46,F,50.0,76000.0,Middle Age,Medium Income
88867,153e3fba42944ee78b570d202a0494ef,F,22.0,36000.0,Young,Low Income
88894,faf74115a43b4f718f4d4c0de116ee8a,M,30.0,41000.0,Young,Low Income
88988,f6baa0a236294d1a802901b8f2dbdbf6,M,40.0,44000.0,Middle Age,Low Income
88996,0969a11464224731b03c60f287c192e1,M,20.0,40000.0,Young,Low Income
89175,3479b8d7e29a48409a04db7318a065f3,M,43.0,45000.0,Middle Age,Low Income
89273,56b1a70016c74f6db9376a33cb423dd5,Unknown,55.0,64000.0,Middle Age,Medium Income
89646,f380a497008b4805a72bf5f1b3fe4560,M,21.0,48000.0,Young,Low Income
89879,403903dd849c4fb7932d2e0baa001b5d,F,49.0,56000.0,Middle Age,Medium Income
90328,7b4e445f110c475b9f6d22175fb60e5a,F,38.0,59000.0,Middle Age,Medium Income
90336,57a7eb726b754233aeb70873c7a7d126,F,36.0,74000.0,Middle Age,Medium Income
90349,fe19a7c273ce45dba7c4f826113b7deb,F,65.0,64000.0,Senior,Medium Income
90352,dd437e2aa40c4cf2ab689ad5d9947b63,M,46.0,69000.0,Middle Age,Medium Income
90694,d3756366d8774999a26d0a318862b87e,F,41.0,54000.0,Middle Age,Medium Income
90927,328327009f0a4bea89599727905a2d54,M,22.0,43000.0,Young,Low Income
92027,c4e2af52bdc8414289e7b6c9d3d00dda,M,56.0,93000.0,Middle Age,High Income
92083,3027ea16075548fb8e761021b3a4f684,M,56.0,75000.0,Middle Age,Medium Income
92153,b30df99d6d0a4544a7d8f2beb79f7a68,F,66.0,104000.0,Senior,High Income
92848,8c6dfe8ef4b6471f9e705f75c43dfcad,F,95.0,71000.0,Senior,Medium Income
93039,9c5d887ee6104ac29e8474a2037e420d,M,49.0,77000.0,Middle Age,Medium Income
93070,944468eb385c404d9d3f65fe9330215b,F,66.0,77000.0,Senior,Medium Income
93335,f119f4ea74b44e62b31e328d432695cd,M,63.0,61000.0,Senior,Medium Income
93617,33abc51707a648e5901b6d519ad07b36,M,52.0,53000.0,Middle Age,Medium Income
93630,1f68e9b6850f49348235a281a47d9f15,O,49.0,56000.0,Middle Age,Medium Income
93901,d30aed36eded4c48b4be4ebcd7772787,M,40.0,57000.0,Middle Age,Medium Income
93931,86114b8f1921463f8991c68520ccf5c4,F,66.0,59000.0,Senior,Medium Income
94116,cefb3db55cf048d0bbbc0cb2a19b52cd,M,44.0,46000.0,Middle Age,Low Income
94229,129d54616fba45cda310d24179b0643d,M,85.0,47000.0,Senior,Low Income
94306,3a793ab870584ccaad845cd2c07db3a5,Unknown,55.0,64000.0,Middle Age,Medium Income
94490,75f49e85136b4cca9ea20521d183c9e9,Unknown,55.0,64000.0,Middle Age,Medium Income
94771,59806ef86a9641e1b0c59af2c2bfb2a6,M,58.0,75000.0,Middle Age,Medium Income
95202,a2d2404774b645379a29ec10433ca73a,M,53.0,62000.0,Middle Age,Medium Income
95348,ecb6986179c447e1b489082d7e875c80,M,43.0,49000.0,Middle Age,Low Income
95453,a24c620e16fd46b19f67ad6ca0a73dde,F,42.0,71000.0,Middle Age,Medium Income
95819,85f1eddf0c854c5abc0b92fbd7fc9dc2,M,56.0,41000.0,Middle Age,Low Income
95902,61a76bde04df41f1ad058395b87a0b16,M,78.0,70000.0,Senior,Medium Income
96175,1f58df02bcc84df397834d6dd15710d0,F,51.0,47000.0,Middle Age,Low Income
96365,8dabe2142cdf4013a6f4786edf8ab00f,M,56.0,68000.0,Middle Age,Medium Income
96629,43c18a0cc9fc4e02bbc1bedd52c7859b,M,19.0,37000.0,Young,Low Income
97204,d32d9bdf55ad47879f502c3602e0a45f,F,63.0,75000.0,Senior,Medium Income
97281,71a5dd25d3704dafa598b9cc2ca7028a,F,68.0,104000.0,Senior,High Income
98340,189c743e2b444c45a06c29c07ac9c47b,Unknown,55.0,64000.0,Middle Age,Medium Income
98449,8665d22978b14ce1954f4b373138f0a3,Unknown,55.0,64000.0,Middle Age,Medium Income
98485,99663aba00a64b92b356bad69bc86b55,M,43.0,33000.0,Middle Age,Low Income
98544,85471205af46440093b68bf72f1c2a93,F,70.0,100000.0,Senior,High Income
98635,1da9869eff9c44cdbac2f1e4b9567df3,F,49.0,83000.0,Middle Age,High Income
98761,e325c3d2e25840798517fb1dca5b799f,F,79.0,100000.0,Senior,High Income
98823,c63d0ac9e9eb4bfe8e4d043d71890729,F,91.0,88000.0,Senior,High Income
98881,17df9c48780d4124b2448aeedb3ba095,Unknown,55.0,64000.0,Middle Age,Medium Income
98982,813f7ade94c14226b49b3ec4ace58718,F,83.0,114000.0,Senior,High Income
99050,7bd5b229cf21400e90c42f2d7976ffa4,Unknown,55.0,64000.0,Middle Age,Medium Income
99216,d310ea670c7149a1b404854602b30a49,M,73.0,67000.0,Senior,Medium Income
99392,a206d7f1c7124bd0b16dd13e7932592e,M,23.0,32000.0,Young,Low Income
99416,31077b00ab16454f82fe462e57ed6d56,F,56.0,77000.0,Middle Age,Medium Income
99575,2f0882cf6b52466c9f6a39aeb568704c,Unknown,55.0,64000.0,Middle Age,Medium Income
100094,9c6bc249c40d46a184528c739a1f8b35,M,47.0,32000.0,Middle Age,Low Income
100189,a4e324a32bad4aee8eca0db182dabc24,M,63.0,45000.0,Senior,Low Income
100235,11ff03cea2e6497fa70fbd9986d5d1dd,M,61.0,34000.0,Senior,Low Income
100893,7ae4e97c23a04faeba71fb89f59da759,F,49.0,73000.0,Middle Age,Medium Income
100953,fe43c73288f44fff9ee6b41b5dd7d65a,F,95.0,93000.0,Senior,High Income
101031,24d448bb96b64b958edd6ba2f4f767c5,M,47.0,38000.0,Middle Age,Low Income
101181,0b83ad12131140a9bd1b2e5e1ae457e4,F,44.0,55000.0,Middle Age,Medium Income
101249,994b498441cf46ed808f912cd4458ec0,M,51.0,58000.0,Middle Age,Medium Income
101333,8920a6cf47f04be299c12ac6dc43b925,M,45.0,92000.0,Middle Age,High Income
101664,633eb7d6e333473ab3ab87313a220835,M,74.0,80000.0,Senior,High Income
102000,9d6e4253c7424f2abaebe398bcd78355,M,48.0,54000.0,Middle Age,Medium Income
102018,f544ef208f034530bf4f07c01af7256f,M,51.0,75000.0,Middle Age,Medium Income
102592,404f4a94472540d0a7871513a07f375e,M,44.0,58000.0,Middle Age,Medium Income
102676,a8f4008479514225845105e0fb4e30ca,F,50.0,77000.0,Middle Age,Medium Income
103098,ef7d9f2c835b46c2b65be1525a4e97eb,M,83.0,75000.0,Senior,Medium Income
103352,3aceb78293b742efbcf93b03af4c83fc,M,21.0,63000.0,Young,Medium Income
103382,6b998810e66244229bffd413f677bae0,M,44.0,96000.0,Middle Age,High Income
103660,4dddef8b7d3d45f2a8027ee2779467f3,M,53.0,67000.0,Middle Age,Medium Income
103887,087339125d104a39bdf4e6e18be64ece,Unknown,55.0,64000.0,Middle Age,Medium Income
103924,f3a24f76c9f649388133fc430c0726b9,F,94.0,88000.0,Senior,High Income
104091,fbb3b9c1faa3415cb04bde73f584f06a,M,70.0,83000.0,Senior,High Income
104196,fc9a87cbefaf443eb0a17ad7a82d6104,M,64.0,49000.0,Senior,Low Income
104199,6579197d0b2f491db0ccf26c74b9b311,M,55.0,69000.0,Middle Age,Medium Income
104453,0d13a6068f4448799bd2faf79a6f2e95,F,44.0,79000.0,Middle Age,Medium Income
104874,e7a9b8f3ac29471ea6c0baf4ae2c97aa,M,62.0,73000.0,Senior,Medium Income
105040,f552e42891ed4897ab13355342558804,F,58.0,73000.0,Middle Age,Medium Income
105332,6fb8202f2b8f406197f1ef9e4c30c8d1,M,51.0,62000.0,Middle Age,Medium Income
105549,ed8445e85be34e9fbf35af47f52d6626,F,52.0,78000.0,Middle Age,Medium Income
105576,01633b71b3a2457aa7d35d8bcc3afb5a,M,62.0,90000.0,Senior,High Income
105641,effbbf2f8081437eb1fa22e17dd84038,Unknown,55.0,64000.0,Middle Age,Medium Income
105704,ba6c590ae5fe4a2ab6f7ee73f9958811,F,36.0,79000.0,Middle Age,Medium Income
105844,4890b60e3de4446988fbaae25f8b4dce,F,72.0,75000.0,Senior,Medium Income
106222,4fe634565ad74b97b8b1412ca69914d6,F,49.0,73000.0,Middle Age,Medium Income
106299,a5123c75def349978d195b32b4d753a8,M,46.0,72000.0,Middle Age,Medium Income
106318,2059cc920c6f493c811776fbf72d2017,M,52.0,72000.0,Middle Age,Medium Income
106518,79776c8e8f81405aa08a16273ee7e1be,M,59.0,36000.0,Middle Age,Low Income
106583,1d9437edaf764ab496b37cc90fcf6a0e,Unknown,55.0,64000.0,Middle Age,Medium Income
106627,2fc5fa0b50f944e398b903b0be851678,F,36.0,70000.0,Middle Age,Medium Income
106666,b7c4f051ce4a4a78841e9387bd622041,F,43.0,85000.0,Middle Age,High Income
106812,ae8111e7e8cd4b60a8d35c42c1110555,F,54.0,72000.0,Middle Age,Medium Income
106911,7c6243169906451d8450f63d9b8011d4,Unknown,55.0,64000.0,Middle Age,Medium Income
107057,2e40baf0355a41329025e8da10bc7c54,F,59.0,99000.0,Middle Age,High Income
107167,c297c0a707724e868c3212f721a20457,F,63.0,68000.0,Senior,Medium Income
107478,cc3ad71378a240a0841158e9aefe046e,M,25.0,35000.0,Young,Low Income
107607,fd64a230ea2f4062be6cec5d0b69540e,M,59.0,46000.0,Middle Age,Low Income
107848,b50d7e5567f14070bd95e2c2a45e60f4,Unknown,55.0,64000.0,Middle Age,Medium Income
107850,f649aed5748e494f815d0803e5f49071,M,32.0,68000.0,Young,Medium Income
107984,5b8f1f0e0930464f93bb55e59b5a04e0,Unknown,55.0,64000.0,Middle Age,Medium Income
108126,d4fa96bdf9c94098afaa05cfbeba1958,M,19.0,36000.0,Young,Low Income
108235,3e517aecc99e4a6caa35ab6253df51ff,M,88.0,52000.0,Senior,Medium Income
108389,586f34cfc4ac462bb6d87026c7bc3aad,M,46.0,42000.0,Middle Age,Low Income
108582,1bb6878ed4ed4e5e804829102ad73113,M,62.0,34000.0,Senior,Low Income
109313,9b5e22ec29e84cdcbafa8127471d71f0,M,18.0,51000.0,Young,Medium Income
109339,7bfa3b9308be4d40a0d8ec4ca87df770,F,52.0,69000.0,Middle Age,Medium Income
109340,3a4874d8f0ef42b9a1b72294902afea9,F,55.0,88000.0,Middle Age,High Income
109479,4a8175a1b299409596276f93dd55a199,M,39.0,71000.0,Middle Age,Medium Income
109543,9f7010200826477d93a4a8e496cc2bc0,Unknown,55.0,64000.0,Middle Age,Medium Income
109750,486599adb78f432cb7e1016331360701,F,78.0,37000.0,Senior,Low Income
109772,43ab1831aeb0431f98efd3578f14bf67,F,57.0,113000.0,Middle Age,High Income
109867,7b2939e61c324b2087328c4b6fee2632,F,78.0,92000.0,Senior,High Income
109912,f5e59835627a49a0b13c4183522225d4,F,66.0,74000.0,Senior,Medium Income
110052,970c64a67acb4bd7a8f357d3ba4fbec1,M,54.0,69000.0,Middle Age,Medium Income
110395,386feea26f434f559cb91d02679c4c3a,F,75.0,49000.0,Senior,Low Income
110423,95473f8338654702b499238f57e373ab,M,61.0,54000.0,Senior,Medium Income
110598,2f386a964e3249448cc16cf9dfcd6f65,O,53.0,70000.0,Middle Age,Medium Income
110876,b62e66ca4dcf4df39fd522e750a88d81,M,57.0,98000.0,Middle Age,High Income
110885,187bc1f183174e6799994488d7b2bf2b,F,91.0,95000.0,Senior,High Income
110953,4e233f02eff840c7a3e5ec15d55d7d23,M,85.0,67000.0,Senior,Medium Income
111013,7561a0a081e64e118bbc78818c890ab7,F,52.0,80000.0,Middle Age,High Income
111052,f5e30345d068492b880e6e876bc72ff5,Unknown,55.0,64000.0,Middle Age,Medium Income
111104,5084c3bf96464d63bc54f298ce45aef0,F,41.0,100000.0,Middle Age,High Income
111210,fcb6487bac7f4427ac8c7f648adfb4e2,F,58.0,71000.0,Middle Age,Medium Income
111234,1dc38ca39f8440399792bedbf3e4ee84,F,50.0,92000.0,Middle Age,High Income
111269,d69bf082f38d48af93839c66b66375dc,M,22.0,44000.0,Young,Low Income
111280,6cabe7c6741e4f0eb048ca7db74aadc3,F,52.0,45000.0,Middle Age,Low Income
111289,57dd6c2aaa1b45c88fabf6f52a38829a,Unknown,55.0,64000.0,Middle Age,Medium Income
111302,54658f58643948239b5f782535922002,M,55.0,89000.0,Middle Age,High Income
111311,1ff988aa1d75494292e08eeb2069af18,M,49.0,84000.0,Middle Age,High Income
111465,bbb006e2e4524989adb8838954fb96d2,Unknown,55.0,64000.0,Middle Age,Medium Income
111529,cec189ab2d824aaf9b4090cbad51cf48,M,45.0,68000.0,Middle Age,Medium Income
111595,ae00862bd7434951862a6f94c4482898,M,55.0,52000.0,Middle Age,Medium Income
111613,74e5b57030914e5e9e7ec1e7f89da357,M,39.0,64000.0,Middle Age,Medium Income
111686,79c36656b086480fbd7b0fa43a18e762,M,31.0,60000.0,Young,Medium Income
111812,79526521cf4e4f45ad218c7ce25409f3,M,66.0,70000.0,Senior,Medium Income
112021,113e6ab5018445b7a02f53e2362df509,F,44.0,69000.0,Middle Age,Medium Income
112029,7e7519aef57544a9a3b18703ce7a2fb7,M,63.0,97000.0,Senior,High Income
112343,dd14f8f926954014a9e6dd26a2e43f3f,F,79.0,81000.0,Senior,High Income
112364,b4f89d9d8c144ee1b8dafb4b707c0fce,M,57.0,61000.0,Middle Age,Medium Income
112524,3a4e53046c544134bb1e7782248631d1,M,58.0,64000.0,Middle Age,Medium Income
112543,294b0267a8934742bbd924c037896f3a,M,25.0,53000.0,Young,Medium Income
112559,6955267a2151491882b0c660267691d2,M,29.0,41000.0,Young,Low Income
112560,e490d5694a114facabe8b70470000a2e,O,49.0,68000.0,Middle Age,Medium Income
112626,fef4f14201c44ddd915f504b7d88bf08,F,62.0,75000.0,Senior,Medium Income
112824,aeed18479ee64200b76fb40f5b8e0e14,F,52.0,81000.0,Middle Age,High Income
112865,5bbadf84eabe4fa3a7da35e3f44f8a2c,F,90.0,101000.0,Senior,High Income
113064,ff8b6918b14448dd8a80d0dc8154f2a0,F,46.0,100000.0,Middle Age,High Income
113088,8f26a78925e24c22a03dc134fb44fc4b,Unknown,55.0,64000.0,Middle Age,Medium Income
113153,1f9b1f3349f545eeb5dab2cb68e9a26e,F,65.0,83000.0,Senior,High Income
113318,f38b49bff9b342698ec7beba258f895d,M,53.0,52000.0,Middle Age,Medium Income
113351,6a79b214080d4afbaa10e9d0fc5a5e90,M,55.0,87000.0,Middle Age,High Income
